Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
lrODIsBatsmen2023_096,96,p00096,firstname lastname lrODIs Batsmen96,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,t008,Mongolia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,39,38.1,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_097,97,p00097,firstname lastname lrODIs Batsmen97,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t009,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,47,37.72,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_098,98,p00098,firstname lastname lrODIs Batsmen98,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t010,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,32,37.35,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_099,99,p00099,firstname lastname lrODIs Batsmen99,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t011,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,24,36.97,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_100,100,p00100,firstname lastname lrODIs Batsmen100,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t012,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,18,36.6,2024,February,ODIs,Batsmen
lrODIsBowlers2023_001,1,p00001,firstname lastname lrODIs Bowlers1,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,t001,Australia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,49,99,2024,February,ODIs,Bowlers
lrODIsBowlers2023_002,2,p00002,firstname lastname lrODIs Bowlers2,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,t002,England,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,12,98.01,2024,February,ODIs,Bowlers
lrODIsBowlers2023_003,3,p00003,firstname lastname lrODIs Bowlers3,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,t003,South Africa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,14,97.03,2024,February,ODIs,Bowlers
lrODIsBowlers2023_004,4,p00004,firstname lastname lrODIs Bowlers4,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,t004,West Indies,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,42,96.06,2024,February,ODIs,Bowlers
lrODIsBowlers2023_005,5,p00005,firstname lastname lrODIs Bowlers5,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,t005,New Zealand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,44,95.1,2024,February,ODIs,Bowlers
lrODIsBowlers2023_006,6,p00006,firstname lastname lrODIs Bowlers6,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,t006,India,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,42,94.15,2024,February,ODIs,Bowlers
lrODIsBowlers2023_007,7,p00007,firstname lastname lrODIs Bowlers7,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,t007,Pakistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,20,93.21,2024,February,ODIs,Bowlers
lrODIsBowlers2023_008,8,p00008,firstname lastname lrODIs Bowlers8,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,t008,Sri Lanka,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,10,92.27,2024,February,ODIs,Bowlers
lrODIsBowlers2023_009,9,p00009,firstname lastname lrODIs Bowlers9,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,t001,Canada,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,33,91.35,2024,February,ODIs,Bowlers
lrODIsBowlers2023_010,10,p00010,firstname lastname lrODIs Bowlers10,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,t002,Zimbabwe,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,36,90.44,2024,February,ODIs,Bowlers
lrODIsBowlers2023_011,11,p00011,firstname lastname lrODIs Bowlers11,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,t003,Bangladesh,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,14,89.53,2024,February,ODIs,Bowlers
lrODIsBowlers2023_012,12,p00012,firstname lastname lrODIs Bowlers12,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,t004,United Arab Emirates,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,43,88.64,2024,February,ODIs,Bowlers
lrODIsBowlers2023_013,13,p00013,firstname lastname lrODIs Bowlers13,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,t005,Netherlands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,16,87.75,2024,February,ODIs,Bowlers
lrODIsBowlers2023_014,14,p00014,firstname lastname lrODIs Bowlers14,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,t006,Kenya,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,41,86.87,2024,February,ODIs,Bowlers
lrODIsBowlers2023_015,15,p00015,firstname lastname lrODIs Bowlers15,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,t007,Scotland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,30,86.01,2024,February,ODIs,Bowlers
lrODIsBowlers2023_016,16,p00016,firstname lastname lrODIs Bowlers16,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,t008,Namibia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,35,85.15,2024,February,ODIs,Bowlers
lrODIsBowlers2023_017,17,p00017,firstname lastname lrODIs Bowlers17,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,t001,Hong Kong,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,13,84.29,2024,February,ODIs,Bowlers
lrODIsBowlers2023_018,18,p00018,firstname lastname lrODIs Bowlers18,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,t002,United States of America,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,18,83.45,2024,February,ODIs,Bowlers
lrODIsBowlers2023_019,19,p00019,firstname lastname lrODIs Bowlers19,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,t003,Bermuda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,12,82.62,2024,February,ODIs,Bowlers
lrODIsBowlers2023_020,20,p00020,firstname lastname lrODIs Bowlers20,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,t004,Ireland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,12,81.79,2024,February,ODIs,Bowlers
lrODIsBowlers2023_021,21,p00021,firstname lastname lrODIs Bowlers21,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,t005,Afghanistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,12,80.97,2024,February,ODIs,Bowlers
lrODIsBowlers2023_022,22,p00022,firstname lastname lrODIs Bowlers22,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,t006,Nepal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,18,80.16,2024,February,ODIs,Bowlers
lrODIsBowlers2023_023,23,p00023,firstname lastname lrODIs Bowlers23,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,t007,Papua New Guinea,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,33,79.36,2024,February,ODIs,Bowlers
lrODIsBowlers2023_024,24,p00024,firstname lastname lrODIs Bowlers24,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,t008,Oman,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,44,78.57,2024,February,ODIs,Bowlers
lrODIsBowlers2023_025,25,p00025,firstname lastname lrODIs Bowlers25,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,t001,Bahrain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,19,77.78,2024,February,ODIs,Bowlers
lrODIsBowlers2023_026,26,p00026,firstname lastname lrODIs Bowlers26,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,t002,Kuwait,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,49,77,2024,February,ODIs,Bowlers
lrODIsBowlers2023_027,27,p00027,firstname lastname lrODIs Bowlers27,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,44,76.23,2024,February,ODIs,Bowlers
lrODIsBowlers2023_028,28,p00028,firstname lastname lrODIs Bowlers28,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,42,75.47,2024,February,ODIs,Bowlers
lrODIsBowlers2023_029,29,p00029,firstname lastname lrODIs Bowlers29,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,16,74.72,2024,February,ODIs,Bowlers
lrODIsBowlers2023_030,30,p00030,firstname lastname lrODIs Bowlers30,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,49,73.97,2024,February,ODIs,Bowlers
lrODIsBowlers2023_031,31,p00031,firstname lastname lrODIs Bowlers31,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,47,73.23,2024,February,ODIs,Bowlers
lrODIsBowlers2023_032,32,p00032,firstname lastname lrODIs Bowlers32,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,20,72.5,2024,February,ODIs,Bowlers
lrODIsBowlers2023_033,33,p00033,firstname lastname lrODIs Bowlers33,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,17,71.77,2024,February,ODIs,Bowlers
lrODIsBowlers2023_034,34,p00034,firstname lastname lrODIs Bowlers34,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,16,71.06,2024,February,ODIs,Bowlers
lrODIsBowlers2023_035,35,p00035,firstname lastname lrODIs Bowlers35,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,t003,Mexico,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,31,70.34,2024,February,ODIs,Bowlers
lrODIsBowlers2023_036,36,p00036,firstname lastname lrODIs Bowlers36,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,t004,Costa Rica,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,33,69.64,2024,February,ODIs,Bowlers
lrODIsBowlers2023_037,37,p00037,firstname lastname lrODIs Bowlers37,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,t005,Panama,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,40,68.94,2024,February,ODIs,Bowlers
lrODIsBowlers2023_038,38,p00038,firstname lastname lrODIs Bowlers38,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,t006,Belgium,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,17,68.26,2024,February,ODIs,Bowlers
lrODIsBowlers2023_039,39,p00039,firstname lastname lrODIs Bowlers39,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,36,67.57,2024,February,ODIs,Bowlers
lrODIsBowlers2023_040,40,p00040,firstname lastname lrODIs Bowlers40,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,30,66.9,2024,February,ODIs,Bowlers
lrODIsBowlers2023_041,41,p00041,firstname lastname lrODIs Bowlers41,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,37,66.23,2024,February,ODIs,Bowlers
lrODIsBowlers2023_042,42,p00042,firstname lastname lrODIs Bowlers42,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,37,65.57,2024,February,ODIs,Bowlers
lrODIsBowlers2023_043,43,p00043,firstname lastname lrODIs Bowlers43,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,43,64.91,2024,February,ODIs,Bowlers
lrODIsBowlers2023_044,44,p00044,firstname lastname lrODIs Bowlers44,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,33,64.26,2024,February,ODIs,Bowlers
lrODIsBowlers2023_045,45,p00045,firstname lastname lrODIs Bowlers45,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,18,63.62,2024,February,ODIs,Bowlers
lrODIsBowlers2023_046,46,p00046,firstname lastname lrODIs Bowlers46,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,24,62.98,2024,February,ODIs,Bowlers
lrODIsBowlers2023_047,47,p00047,firstname lastname lrODIs Bowlers47,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,26,62.35,2024,February,ODIs,Bowlers
lrODIsBowlers2023_048,48,p00048,firstname lastname lrODIs Bowlers48,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,22,61.73,2024,February,ODIs,Bowlers
lrODIsBowlers2023_049,49,p00049,firstname lastname lrODIs Bowlers49,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,30,61.11,2024,February,ODIs,Bowlers
lrODIsBowlers2023_050,50,p00050,firstname lastname lrODIs Bowlers50,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,15,60.5,2024,February,ODIs,Bowlers
lrODIsBowlers2023_051,51,p00051,firstname lastname lrODIs Bowlers51,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,22,59.9,2024,February,ODIs,Bowlers
lrODIsBowlers2023_052,52,p00052,firstname lastname lrODIs Bowlers52,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,24,59.3,2024,February,ODIs,Bowlers
lrODIsBowlers2023_053,53,p00053,firstname lastname lrODIs Bowlers53,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,20,58.7,2024,February,ODIs,Bowlers
lrODIsBowlers2023_054,54,p00054,firstname lastname lrODIs Bowlers54,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,48,58.12,2024,February,ODIs,Bowlers
lrODIsBowlers2023_055,55,p00055,firstname lastname lrODIs Bowlers55,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,21,57.54,2024,February,ODIs,Bowlers
lrODIsBowlers2023_056,56,p00056,firstname lastname lrODIs Bowlers56,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,45,56.96,2024,February,ODIs,Bowlers
lrODIsBowlers2023_057,57,p00057,firstname lastname lrODIs Bowlers57,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,14,56.39,2024,February,ODIs,Bowlers
lrODIsBowlers2023_058,58,p00058,firstname lastname lrODIs Bowlers58,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,31,55.83,2024,February,ODIs,Bowlers
lrODIsBowlers2023_059,59,p00059,firstname lastname lrODIs Bowlers59,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,46,55.27,2024,February,ODIs,Bowlers
lrODIsBowlers2023_060,60,p00060,firstname lastname lrODIs Bowlers60,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,44,54.72,2024,February,ODIs,Bowlers
lrODIsBowlers2023_061,61,p00061,firstname lastname lrODIs Bowlers61,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,44,54.17,2024,February,ODIs,Bowlers
lrODIsBowlers2023_062,62,p00062,firstname lastname lrODIs Bowlers62,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,15,53.63,2024,February,ODIs,Bowlers
lrODIsBowlers2023_063,63,p00063,firstname lastname lrODIs Bowlers63,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,26,53.09,2024,February,ODIs,Bowlers
lrODIsBowlers2023_064,64,p00064,firstname lastname lrODIs Bowlers64,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,29,52.56,2024,February,ODIs,Bowlers
lrODIsBowlers2023_065,65,p00065,firstname lastname lrODIs Bowlers65,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,21,52.03,2024,February,ODIs,Bowlers
lrODIsBowlers2023_066,66,p00066,firstname lastname lrODIs Bowlers66,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,21,51.51,2024,February,ODIs,Bowlers
lrODIsBowlers2023_067,67,p00067,firstname lastname lrODIs Bowlers67,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,48,51,2024,February,ODIs,Bowlers
lrODIsBowlers2023_068,68,p00068,firstname lastname lrODIs Bowlers68,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,46,50.49,2024,February,ODIs,Bowlers
lrODIsBowlers2023_069,69,p00069,firstname lastname lrODIs Bowlers69,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,10,49.98,2024,February,ODIs,Bowlers
lrODIsBowlers2023_070,70,p00070,firstname lastname lrODIs Bowlers70,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,28,49.48,2024,February,ODIs,Bowlers
lrODIsBowlers2023_071,71,p00071,firstname lastname lrODIs Bowlers71,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,33,48.99,2024,February,ODIs,Bowlers
