Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
annual_awardsT20IsBatsmen2023_092,92,p00092,firstname lastname aaT20Is Batsmen92,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t004,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,31,39.67,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_093,93,p00093,firstname lastname aaT20Is Batsmen93,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t005,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,30,39.27,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_094,94,p00094,firstname lastname aaT20Is Batsmen94,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t006,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,36,38.88,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_095,95,p00095,firstname lastname aaT20Is Batsmen95,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,t007,Myanmar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,10,38.49,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_096,96,p00096,firstname lastname aaT20Is Batsmen96,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,t008,Mongolia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,37,38.10,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_097,97,p00097,firstname lastname aaT20Is Batsmen97,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t009,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,32,37.72,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_098,98,p00098,firstname lastname aaT20Is Batsmen98,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t010,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,20,37.35,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_099,99,p00099,firstname lastname aaT20Is Batsmen99,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t011,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,12,36.97,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2023_100,100,p00100,firstname lastname aaT20Is Batsmen100,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t012,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,43,36.60,2023,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_001,1,p00101,firstname lastname aaT20Is Batsmen101,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,t001,Australia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,24,98.51,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_002,2,p00102,firstname lastname aaT20Is Batsmen102,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,t002,England,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,42,97.52,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_003,3,p00103,firstname lastname aaT20Is Batsmen103,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,t003,South Africa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,18,96.54,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_004,4,p00104,firstname lastname aaT20Is Batsmen104,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,t004,West Indies,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,12,95.58,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_005,5,p00105,firstname lastname aaT20Is Batsmen105,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,t005,New Zealand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,28,94.62,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_006,6,p00106,firstname lastname aaT20Is Batsmen106,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,t006,India,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,45,93.68,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_007,7,p00107,firstname lastname aaT20Is Batsmen107,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,t007,Pakistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,21,92.74,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_008,8,p00108,firstname lastname aaT20Is Batsmen108,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,t008,Sri Lanka,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,33,91.81,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_009,9,p00109,firstname lastname aaT20Is Batsmen109,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,t001,Canada,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,35,90.89,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_010,10,p00110,firstname lastname aaT20Is Batsmen110,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,t002,Zimbabwe,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,42,89.99,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_011,11,p00111,firstname lastname aaT20Is Batsmen111,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,t003,Bangladesh,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,24,89.09,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_012,12,p00112,firstname lastname aaT20Is Batsmen112,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,t004,United Arab Emirates,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,44,88.20,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_013,13,p00113,firstname lastname aaT20Is Batsmen113,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,t005,Netherlands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,10,87.31,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_014,14,p00114,firstname lastname aaT20Is Batsmen114,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,t006,Kenya,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,48,86.44,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_015,15,p00115,firstname lastname aaT20Is Batsmen115,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,t007,Scotland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,38,85.58,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_016,16,p00116,firstname lastname aaT20Is Batsmen116,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,t008,Namibia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,50,84.72,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_017,17,p00117,firstname lastname aaT20Is Batsmen117,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,t001,Hong Kong,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,20,83.87,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_018,18,p00118,firstname lastname aaT20Is Batsmen118,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,t002,United States of America,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,12,83.03,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_019,19,p00119,firstname lastname aaT20Is Batsmen119,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,t003,Bermuda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,16,82.20,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_020,20,p00120,firstname lastname aaT20Is Batsmen120,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,t004,Ireland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,21,81.38,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_021,21,p00121,firstname lastname aaT20Is Batsmen121,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,t005,Afghanistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,14,80.57,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_022,22,p00122,firstname lastname aaT20Is Batsmen122,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,t006,Nepal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,24,79.76,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_023,23,p00123,firstname lastname aaT20Is Batsmen123,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,t007,Papua New Guinea,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,18,78.96,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_024,24,p00124,firstname lastname aaT20Is Batsmen124,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,t008,Oman,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,29,78.17,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_025,25,p00125,firstname lastname aaT20Is Batsmen125,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,t001,Bahrain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,19,77.39,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_026,26,p00126,firstname lastname aaT20Is Batsmen126,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,t002,Kuwait,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,44,76.62,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_027,27,p00127,firstname lastname aaT20Is Batsmen127,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,50,75.85,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_028,28,p00128,firstname lastname aaT20Is Batsmen128,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,26,75.09,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_029,29,p00129,firstname lastname aaT20Is Batsmen129,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,29,74.34,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_030,30,p00130,firstname lastname aaT20Is Batsmen130,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,14,73.60,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_031,31,p00131,firstname lastname aaT20Is Batsmen131,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,14,72.86,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_032,32,p00132,firstname lastname aaT20Is Batsmen132,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,16,72.14,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_033,33,p00133,firstname lastname aaT20Is Batsmen133,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,50,71.41,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_034,34,p00134,firstname lastname aaT20Is Batsmen134,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,46,70.70,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_035,35,p00135,firstname lastname aaT20Is Batsmen135,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,t003,Mexico,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,38,69.99,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_036,36,p00136,firstname lastname aaT20Is Batsmen136,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,t004,Costa Rica,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,41,69.29,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_037,37,p00137,firstname lastname aaT20Is Batsmen137,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,t005,Panama,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,47,68.60,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_038,38,p00138,firstname lastname aaT20Is Batsmen138,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,t006,Belgium,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,14,67.91,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_039,39,p00139,firstname lastname aaT20Is Batsmen139,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,26,67.24,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_040,40,p00140,firstname lastname aaT20Is Batsmen140,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,15,66.56,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_041,41,p00141,firstname lastname aaT20Is Batsmen141,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,31,65.90,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_042,42,p00142,firstname lastname aaT20Is Batsmen142,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,10,65.24,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_043,43,p00143,firstname lastname aaT20Is Batsmen143,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,15,64.59,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_044,44,p00144,firstname lastname aaT20Is Batsmen144,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,33,63.94,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_045,45,p00145,firstname lastname aaT20Is Batsmen145,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,43,63.30,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_046,46,p00146,firstname lastname aaT20Is Batsmen146,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,46,62.67,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_047,47,p00147,firstname lastname aaT20Is Batsmen147,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,40,62.04,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_048,48,p00148,firstname lastname aaT20Is Batsmen148,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,43,61.42,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_049,49,p00149,firstname lastname aaT20Is Batsmen149,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,18,60.81,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_050,50,p00150,firstname lastname aaT20Is Batsmen150,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,49,60.20,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_051,51,p00151,firstname lastname aaT20Is Batsmen151,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,18,59.60,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_052,52,p00152,firstname lastname aaT20Is Batsmen152,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,30,59.00,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_053,53,p00153,firstname lastname aaT20Is Batsmen153,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,36,58.41,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_054,54,p00154,firstname lastname aaT20Is Batsmen154,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,18,57.83,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_055,55,p00155,firstname lastname aaT20Is Batsmen155,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,29,57.25,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_056,56,p00156,firstname lastname aaT20Is Batsmen156,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,23,56.68,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_057,57,p00157,firstname lastname aaT20Is Batsmen157,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,14,56.11,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_058,58,p00158,firstname lastname aaT20Is Batsmen158,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,37,55.55,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_059,59,p00159,firstname lastname aaT20Is Batsmen159,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,36,54.99,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_060,60,p00160,firstname lastname aaT20Is Batsmen160,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,15,54.44,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_061,61,p00161,firstname lastname aaT20Is Batsmen161,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,50,53.90,2022,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2022_062,62,p00162,firstname lastname aaT20Is Batsmen162,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,49,53.36,2022,December,T20Is,Batsmen
