Ref,Rank,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format
hrTeamsT20Is2022_063,63,t007,PeruT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,48,52.83,2022,December,T20Is
hrTeamsT20Is2022_064,64,t008,BulgariaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,23,52.30,2022,December,T20Is
hrTeamsT20Is2022_065,65,t001,SerbiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,14,51.77,2022,December,T20Is
hrTeamsT20Is2022_066,66,t002,GreeceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,10,51.26,2022,December,T20Is
hrTeamsT20Is2022_067,67,t003,PortugalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,42,50.74,2022,December,T20Is
hrTeamsT20Is2022_068,68,t004,GibraltarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,46,50.24,2022,December,T20Is
hrTeamsT20Is2022_069,69,t005,MalawiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,48,49.73,2022,December,T20Is
hrTeamsT20Is2022_070,70,t006,MozambiqueT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,30,49.24,2022,December,T20Is
hrTeamsT20Is2022_071,71,t007,BhutanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,28,48.74,2022,December,T20Is
hrTeamsT20Is2022_072,72,t008,Isle of ManT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,31,48.26,2022,December,T20Is
hrTeamsT20Is2022_073,73,t001,FranceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,28,47.77,2022,December,T20Is
hrTeamsT20Is2022_074,74,t002,SwedenT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,24,47.30,2022,December,T20Is
hrTeamsT20Is2022_075,75,t003,RwandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,15,46.82,2022,December,T20Is
hrTeamsT20Is2022_076,76,t004,HungaryT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,33,46.36,2022,December,T20Is
hrTeamsT20Is2022_077,77,t005,CyprusT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,37,45.89,2022,December,T20Is
hrTeamsT20Is2022_078,78,t006,EstoniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,13,45.43,2022,December,T20Is
hrTeamsT20Is2022_079,79,t007,LesothoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,18,44.98,2022,December,T20Is
hrTeamsT20Is2022_080,80,t008,SeychellesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,45,44.53,2022,December,T20Is
hrTeamsT20Is2022_081,81,t001,Sierra LeoneT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,19,44.08,2022,December,T20Is
hrTeamsT20Is2022_082,82,t002,SwitzerlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,26,43.64,2022,December,T20Is
hrTeamsT20Is2022_083,83,t003,CameroonT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,11,43.21,2022,December,T20Is
hrTeamsT20Is2022_084,84,t004,BahamasT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,49,42.77,2022,December,T20Is
hrTeamsT20Is2022_085,85,t005,IsraelT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,37,42.35,2022,December,T20Is
hrTeamsT20Is2022_086,86,t006,CroatiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,22,41.92,2022,December,T20Is
hrTeamsT20Is2022_087,87,t007,SloveniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,43,41.50,2022,December,T20Is
hrTeamsT20Is2022_088,88,t008,FijiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,42,41.09,2022,December,T20Is
hrTeamsT20Is2022_089,89,t001,Cook IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,26,40.68,2022,December,T20Is
hrTeamsT20Is2022_090,90,t002,IndonesiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,24,40.27,2022,December,T20Is
hrTeamsT20Is2022_091,91,t003,JapanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,46,39.87,2022,December,T20Is
hrTeamsT20Is2022_092,92,t004,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,40,39.47,2022,December,T20Is
hrTeamsT20Is2022_093,93,t005,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,15,39.07,2022,December,T20Is
hrTeamsT20Is2022_094,94,t006,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,10,38.68,2022,December,T20Is
hrTeamsT20Is2022_095,95,t007,MyanmarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,21,38.30,2022,December,T20Is
hrTeamsT20Is2022_096,96,t008,MongoliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,30,37.91,2022,December,T20Is
hrTeamsT20Is2022_097,97,t009,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,21,37.54,2022,December,T20Is
hrTeamsT20Is2022_098,98,t010,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,18,37.16,2022,December,T20Is
hrTeamsT20Is2022_099,99,t011,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,23,36.79,2022,December,T20Is
hrTeamsT20Is2022_100,100,t012,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,40,36.42,2022,December,T20Is
hrTeamsT20Is2021_001,1,t001,AustraliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,10,98.01,2021,December,T20Is
hrTeamsT20Is2021_002,2,t002,EnglandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,18,97.03,2021,December,T20Is
hrTeamsT20Is2021_003,3,t003,South AfricaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,42,96.06,2021,December,T20Is
hrTeamsT20Is2021_004,4,t004,West IndiesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,34,95.10,2021,December,T20Is
hrTeamsT20Is2021_005,5,t005,New ZealandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,41,94.15,2021,December,T20Is
hrTeamsT20Is2021_006,6,t006,IndiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,16,93.21,2021,December,T20Is
hrTeamsT20Is2021_007,7,t007,PakistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,37,92.28,2021,December,T20Is
hrTeamsT20Is2021_008,8,t008,Sri LankaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,25,91.35,2021,December,T20Is
hrTeamsT20Is2021_009,9,t001,CanadaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,35,90.44,2021,December,T20Is
hrTeamsT20Is2021_010,10,t002,ZimbabweT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,37,89.54,2021,December,T20Is
hrTeamsT20Is2021_011,11,t003,BangladeshT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,43,88.64,2021,December,T20Is
hrTeamsT20Is2021_012,12,t004,United Arab EmiratesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,50,87.75,2021,December,T20Is
hrTeamsT20Is2021_013,13,t005,NetherlandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,20,86.88,2021,December,T20Is
hrTeamsT20Is2021_014,14,t006,KenyaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,31,86.01,2021,December,T20Is
hrTeamsT20Is2021_015,15,t007,ScotlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,24,85.15,2021,December,T20Is
hrTeamsT20Is2021_016,16,t008,NamibiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,50,84.30,2021,December,T20Is
hrTeamsT20Is2021_017,17,t001,Hong KongT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,20,83.45,2021,December,T20Is
hrTeamsT20Is2021_018,18,t002,United States of AmericaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,26,82.62,2021,December,T20Is
hrTeamsT20Is2021_019,19,t003,BermudaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,24,81.79,2021,December,T20Is
hrTeamsT20Is2021_020,20,t004,IrelandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,13,80.97,2021,December,T20Is
hrTeamsT20Is2021_021,21,t005,AfghanistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,39,80.17,2021,December,T20Is
hrTeamsT20Is2021_022,22,t006,NepalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,32,79.36,2021,December,T20Is
hrTeamsT20Is2021_023,23,t007,Papua New GuineaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,11,78.57,2021,December,T20Is
hrTeamsT20Is2021_024,24,t008,OmanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,16,77.78,2021,December,T20Is
hrTeamsT20Is2021_025,25,t001,BahrainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,14,77.01,2021,December,T20Is
hrTeamsT20Is2021_026,26,t002,KuwaitT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,32,76.24,2021,December,T20Is
hrTeamsT20Is2021_027,27,t003,MaldivesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,15,75.47,2021,December,T20Is
hrTeamsT20Is2021_028,28,t004,Saudi ArabiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,45,74.72,2021,December,T20Is
hrTeamsT20Is2021_029,29,t005,QatarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,30,73.97,2021,December,T20Is
hrTeamsT20Is2021_030,30,t006,PhilippinesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,35,73.23,2021,December,T20Is
hrTeamsT20Is2021_031,31,t007,VanuatuT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,48,72.50,2021,December,T20Is
hrTeamsT20Is2021_032,32,t008,MaltaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,14,71.77,2021,December,T20Is
hrTeamsT20Is2021_033,33,t001,SpainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,42,71.06,2021,December,T20Is
hrTeamsT20Is2021_034,34,t002,BelizeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,48,70.35,2021,December,T20Is
hrTeamsT20Is2021_035,35,t003,MexicoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,36,69.64,2021,December,T20Is
hrTeamsT20Is2021_036,36,t004,Costa RicaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,23,68.95,2021,December,T20Is
hrTeamsT20Is2021_037,37,t005,PanamaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,41,68.26,2021,December,T20Is
hrTeamsT20Is2021_038,38,t006,BelgiumT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,14,67.57,2021,December,T20Is
hrTeamsT20Is2021_039,39,t007,GermanyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,18,66.90,2021,December,T20Is
hrTeamsT20Is2021_040,40,t008,NigeriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,46,66.23,2021,December,T20Is
hrTeamsT20Is2021_041,41,t001,BotswanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,30,65.57,2021,December,T20Is
hrTeamsT20Is2021_042,42,t002,GhanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,46,64.91,2021,December,T20Is
hrTeamsT20Is2021_043,43,t003,UgandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,24,64.26,2021,December,T20Is
hrTeamsT20Is2021_044,44,t004,ItalyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,25,63.62,2021,December,T20Is
hrTeamsT20Is2021_045,45,t005,GuernseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,14,62.98,2021,December,T20Is
hrTeamsT20Is2021_046,46,t006,JerseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,42,62.35,2021,December,T20Is
hrTeamsT20Is2021_047,47,t007,NorwayT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,10,61.73,2021,December,T20Is
hrTeamsT20Is2021_048,48,t008,DenmarkT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,43,61.11,2021,December,T20Is
hrTeamsT20Is2021_049,49,t001,MalaysiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,36,60.50,2021,December,T20Is
hrTeamsT20Is2021_050,50,t002,ThailandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,24,59.90,2021,December,T20Is
hrTeamsT20Is2021_051,51,t003,SamoaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,39,59.30,2021,December,T20Is
hrTeamsT20Is2021_052,52,t004,FinlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,12,58.71,2021,December,T20Is
hrTeamsT20Is2021_053,53,t005,SingaporeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,34,58.12,2021,December,T20Is
hrTeamsT20Is2021_054,54,t006,Cayman IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,19,57.54,2021,December,T20Is
hrTeamsT20Is2021_055,55,t007,AustriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,47,56.96,2021,December,T20Is
hrTeamsT20Is2021_056,56,t008,RomaniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,46,56.39,2021,December,T20Is
hrTeamsT20Is2021_057,57,t001,LuxembourgT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,16,55.83,2021,December,T20Is
hrTeamsT20Is2021_058,58,t002,TurkeyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,41,55.27,2021,December,T20Is
hrTeamsT20Is2021_059,59,t003,Czech RepublicT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,47,54.72,2021,December,T20Is
hrTeamsT20Is2021_060,60,t004,ArgentinaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,13,54.17,2021,December,T20Is
hrTeamsT20Is2021_061,61,t005,BrazilT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,37,53.63,2021,December,T20Is
hrTeamsT20Is2021_062,62,t006,ChileT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,13,53.09,2021,December,T20Is
hrTeamsT20Is2021_063,63,t007,PeruT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,13,52.56,2021,December,T20Is
hrTeamsT20Is2021_064,64,t008,BulgariaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,40,52.04,2021,December,T20Is
hrTeamsT20Is2021_065,65,t001,SerbiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,18,51.52,2021,December,T20Is
hrTeamsT20Is2021_066,66,t002,GreeceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,27,51.00,2021,December,T20Is
hrTeamsT20Is2021_067,67,t003,PortugalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,41,50.49,2021,December,T20Is
hrTeamsT20Is2021_068,68,t004,GibraltarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,16,49.98,2021,December,T20Is
hrTeamsT20Is2021_069,69,t005,MalawiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,10,49.49,2021,December,T20Is
hrTeamsT20Is2021_070,70,t006,MozambiqueT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,11,48.99,2021,December,T20Is
hrTeamsT20Is2021_071,71,t007,BhutanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,41,48.50,2021,December,T20Is
hrTeamsT20Is2021_072,72,t008,Isle of ManT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,49,48.02,2021,December,T20Is
hrTeamsT20Is2021_073,73,t001,FranceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,21,47.54,2021,December,T20Is
hrTeamsT20Is2021_074,74,t002,SwedenT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,21,47.06,2021,December,T20Is
hrTeamsT20Is2021_075,75,t003,RwandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,10,46.59,2021,December,T20Is
hrTeamsT20Is2021_076,76,t004,HungaryT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,31,46.12,2021,December,T20Is
hrTeamsT20Is2021_077,77,t005,CyprusT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,13,45.66,2021,December,T20Is
hrTeamsT20Is2021_078,78,t006,EstoniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,25,45.21,2021,December,T20Is
hrTeamsT20Is2021_079,79,t007,LesothoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,41,44.75,2021,December,T20Is
hrTeamsT20Is2021_080,80,t008,SeychellesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,19,44.31,2021,December,T20Is
hrTeamsT20Is2021_081,81,t001,Sierra LeoneT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,13,43.86,2021,December,T20Is
hrTeamsT20Is2021_082,82,t002,SwitzerlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,16,43.42,2021,December,T20Is
hrTeamsT20Is2021_083,83,t003,CameroonT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,38,42.99,2021,December,T20Is
hrTeamsT20Is2021_084,84,t004,BahamasT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,39,42.56,2021,December,T20Is
hrTeamsT20Is2021_085,85,t005,IsraelT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,24,42.13,2021,December,T20Is
hrTeamsT20Is2021_086,86,t006,CroatiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,14,41.71,2021,December,T20Is
hrTeamsT20Is2021_087,87,t007,SloveniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,30,41.30,2021,December,T20Is
hrTeamsT20Is2021_088,88,t008,FijiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,47,40.88,2021,December,T20Is
hrTeamsT20Is2021_089,89,t001,Cook IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,17,40.47,2021,December,T20Is
hrTeamsT20Is2021_090,90,t002,IndonesiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,16,40.07,2021,December,T20Is
hrTeamsT20Is2021_091,91,t003,JapanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,27,39.67,2021,December,T20Is
hrTeamsT20Is2021_092,92,t004,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,30,39.27,2021,December,T20Is
hrTeamsT20Is2021_093,93,t005,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,22,38.88,2021,December,T20Is
hrTeamsT20Is2021_094,94,t006,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,29,38.49,2021,December,T20Is
hrTeamsT20Is2021_095,95,t007,MyanmarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,25,38.11,2021,December,T20Is
hrTeamsT20Is2021_096,96,t008,MongoliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,21,37.72,2021,December,T20Is
hrTeamsT20Is2021_097,97,t009,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,10,37.35,2021,December,T20Is
hrTeamsT20Is2021_098,98,t010,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,46,36.97,2021,December,T20Is
hrTeamsT20Is2021_099,99,t011,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,46,36.60,2021,December,T20Is
hrTeamsT20Is2021_100,100,t012,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,27,36.24,2021,December,T20Is
hrTeamsT20Is2020_001,1,t001,AustraliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,49,97.52,2020,December,T20Is
hrTeamsT20Is2020_002,2,t002,EnglandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,43,96.55,2020,December,T20Is
hrTeamsT20Is2020_003,3,t003,South AfricaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,46,95.58,2020,December,T20Is
hrTeamsT20Is2020_004,4,t004,West IndiesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,36,94.63,2020,December,T20Is
hrTeamsT20Is2020_005,5,t005,New ZealandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,15,93.68,2020,December,T20Is
hrTeamsT20Is2020_006,6,t006,IndiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,49,92.74,2020,December,T20Is
